time,Bx,By,Bz,F
18759.629166666666,20976.33,1678.24,44036.03,48805.68458619754
18759.629861111112,20979.63,1671.57,44037.65,48808.33575040538
18759.630555555555,20982.52,1665.49,44038.94,48810.53409679206
18759.63125,20990.42,1660.04,44040.26,48814.935884886705
18759.631944444445,20997.39,1653.84,44042.01,48819.30169920295
18759.63263888889,21002.5,1650.01,44043.73,48822.921784372964
18759.633333333335,21000.34,1648.9,44044.64,48822.77607894906
18759.634027777778,20998.12,1652.83,44043.9,48821.286522922564
18759.63472222222,20993.53,1653.1,44044.2,48819.59232839721
18759.635416666668,20984.08,1657.76,44043.4,48814.96558663132
18759.63611111111,20977.28,1661.46,44042.47,48811.32951714079
18759.636805555554,20975.54,1661.29,44043.02,48811.07224263875
18759.6375,20973.56,1662.49,44043.75,48810.92097201404
18759.638194444444,20971.44,1662.1,44044.49,48810.66452573351
18759.63888888889,20967.68,1661.9,44045.18,48809.665000128814
18759.639583333334,20965.69,1660.81,44045.81,48809.34158117993
18759.640277777777,20966.2,1662.1,44046.01,48809.78504121996
18759.640972222223,20962.35,1662.32,44046.49,48808.572060909544
18759.641666666666,20956.17,1666.64,44045.54,48805.20816316738
18759.64236111111,20949.55,1668.23,44045.16,48802.07737341722
18759.643055555556,20940.09,1671.91,44044.28,48797.34883141296
18759.64375,20937.81,1674.21,44043.57,48795.80847844515
18759.644444444446,20932.14,1676.5,44043.51,48793.40027452176
18759.64513888889,20926.61,1678.49,44043.03,48790.663311263765
18759.645833333332,20926.23,1679.59,44042.81,48790.33958968824
18759.64652777778,20926.07,1680.23,44043.04,48790.50062193869
18759.647222222222,20926.25,1680.82,44043.06,48790.61619920884
18759.647916666665,20925.24,1683.62,44042.52,48789.792101549276
18759.64861111111,20923.4,1686.1,44041.66,48788.31229224475
18759.649305555555,20921.78,1686.52,44041.4,48787.39736898045
18759.65,20917.78,1685.48,44041.48,48785.71843838318
18759.650694444445,20911.99,1687.12,44040.65,48782.54351791223
18759.651388888888,20905.69,1688.0,44039.8,48779.10620763874
18759.652083333334,20899.76,1689.15,44039.02,48775.90058974308
18759.652777777777,20894.52,1689.25,44038.55,48773.23464458145
18759.65347222222,20892.01,1689.23,44038.22,48771.86074573534
18759.654166666667,20891.48,1690.58,44037.76,48771.26513782885
18759.65486111111,20891.66,1692.87,44037.04,48770.77155791264
18759.655555555557,20893.46,1695.3,44036.4,48771.04917696153
18759.65625,20894.51,1697.97,44035.71,48770.96887970445
18759.656944444443,20895.97,1699.86,44035.03,48771.046260680116
18759.65763888889,20897.97,1700.81,44034.44,48771.40361821259
18759.658333333333,20901.06,1700.98,44034.14,48772.4628004738
18759.65902777778,20904.62,1700.55,44033.98,48773.829071411856
18759.659722222223,20908.28,1699.68,44034.02,48775.403658208714
18759.660416666666,20911.09,1699.77,44033.75,48776.36766000006
18759.661111111112,20914.05,1699.47,44033.52,48777.41864094286
18759.661805555555,20914.37,1699.95,44033.24,48777.31980538701
18759.6625,20915.19,1700.13,44032.69,48777.18117510585
18759.663194444445,20917.96,1700.2,44032.4,48778.10964317498
18759.66388888889,20922.52,1700.93,44032.11,48779.8289979311
18759.664583333335,20925.34,1702.22,44031.94,48780.93015931123
18759.665277777778,20926.89,1703.79,44031.37,48781.13538564985
18759.66597222222,20928.68,1705.34,44030.74,48781.38882817503
18759.666666666668,20930.83,1707.05,44030.18,48781.86563697416
18759.66736111111,20933.43,1707.91,44029.73,48782.605219544195
18759.668055555554,20937.64,1708.16,44029.55,48784.258245439174
18759.66875,20942.17,1708.79,44029.46,48786.14347808812
18759.669444444444,20946.37,1708.9,44029.41,48787.905266930655
18759.67013888889,20949.99,1708.83,44029.29,48789.34882608191
18759.670833333334,20953.83,1708.26,44029.23,48790.92372859321
18759.671527777777,20956.83,1708.03,44029.28,48792.249255882845
18759.672222222223,20958.9,1707.64,44029.14,48792.99839853255
18759.672916666666,20960.75,1707.36,44028.9,48793.56672699896
18759.67361111111,20962.34,1707.07,44028.62,48793.98697959514
18759.674305555556,20963.4,1707.07,44028.33,48794.180699483004
18759.675,20963.78,1706.93,44028.03,48794.06836485558
18759.675694444446,20964.89,1706.87,44027.65,48794.20029502994
18759.67638888889,20966.62,1706.89,44027.31,48794.63754894179
18759.677083333332,20967.22,1706.67,44027.04,48794.64405217954
18759.67777777778,20968.24,1706.29,44026.9,48794.94274893352
18759.678472222222,20967.62,1706.14,44026.55,48794.355278725634
18759.679166666665,20969.34,1705.07,44026.42,48794.93971465586
18759.67986111111,20969.77,1705.39,44026.16,48794.901098891474
18759.680555555555,20968.89,1704.98,44025.83,48794.210843310095
18759.68125,20969.27,1704.66,44025.62,48794.173488572385
18759.681944444445,20970.22,1704.01,44025.47,48794.42371469716
18759.682638888888,20970.77,1703.64,44025.3,48794.49378498049
18759.683333333334,20970.86,1703.97,44024.99,48794.26428793245
18759.684027777777,20971.5,1703.85,44024.71,48794.28253040104
18759.68472222222,20970.62,1703.76,44024.48,48793.69365596747
18759.685416666667,20971.69,1704.1,44024.16,48793.87668521226
18759.68611111111,20973.08,1703.99,44024.08,48794.39810524258
18759.686805555557,20973.95,1703.79,44023.97,48794.665830677644
18759.6875,20974.7,1703.3,44023.91,48794.916975727094
18759.688194444443,20974.97,1703.24,44023.75,48794.886587233705
18759.68888888889,20975.2,1702.83,44023.63,48794.86287946509
18759.689583333333,20975.69,1702.55,44023.53,48794.97352329951
18759.69027777778,20976.14,1702.08,44023.36,48794.997195569136
18759.690972222223,20976.66,1701.6,44023.28,48795.13181941412
18759.691666666666,20976.89,1701.43,44023.11,48795.0713923968
18759.692361111112,20977.29,1701.04,44022.89,48795.031271409185
18759.693055555555,20977.6,1700.67,44022.81,48795.07947021912
18759.69375,20977.61,1700.71,44022.56,48794.85961420321
18759.694444444445,20977.83,1700.6,44022.27,48794.68872553446
18759.69513888889,20978.13,1700.44,44022.06,48794.622666171934
18759.695833333335,20978.46,1700.31,44021.98,48794.687837797464
18759.696527777778,20978.45,1700.08,44021.88,48794.58530557771
18759.69722222222,20978.57,1699.87,44021.61,48794.38599115579
18759.697916666668,20977.59,1700.07,44021.4,48793.78216712658
18759.69861111111,20977.41,1699.88,44021.16,48793.48163503093
18759.699305555554,20976.95,1699.52,44021.05,48793.172090318134
18759.7,20976.51,1699.61,44020.73,48792.69736000563
18759.700694444444,20976.18,1699.46,44020.52,48792.360803248695
18759.70138888889,20976.23,1699.22,44020.36,48792.22958782371
18759.702083333334,20975.99,1698.96,44020.27,48792.03615790798
18759.702777777777,20975.87,1698.7,44020.04,48791.7680100701
18759.703472222223,20975.5,1698.61,44019.83,48791.416349712585
18759.704166666666,20975.26,1698.27,44019.61,48791.10285300589
18759.70486111111,20974.83,1698.1,44019.36,48790.68652876797
18759.705555555556,20974.15,1698.04,44019.07,48790.13047460521
18759.70625,20973.8,1697.97,44018.88,48789.80615882071
18759.706944444446,20973.55,1697.7,44018.69,48789.51787227047
18759.70763888889,20973.49,1697.47,44018.52,48789.330700178696
18759.708333333332,20973.35,1697.34,44018.3,48789.067506851374
18759.70902777778,20973.04,1697.24,44018.12,48788.768367254364
18759.709722222222,20972.83,1697.19,44017.85,48788.432755392954
18759.710416666665,20972.43,1697.26,44017.6,48788.03768724973
18759.71111111111,20972.09,1697.22,44017.31,48787.628496706006
18759.711805555555,20971.51,1697.43,44016.93,48787.04363773132
18759.7125,20971.21,1697.54,44016.77,48786.774151901045
18759.713194444445,20970.83,1697.57,44016.52,48786.3862947872
18759.713888888888,20970.7,1697.88,44016.22,48786.070533224956
18759.714583333334,20970.69,1698.11,44015.88,48785.767482152005
18759.715277777777,20970.88,1698.28,44015.66,48785.656582323456
18759.71597222222,20971.09,1698.4,44015.52,48785.624718952815
18759.716666666667,20971.24,1698.69,44015.22,48785.4286288652
18759.71736111111,20971.35,1699.04,44015.01,48785.29863641505
18759.718055555557,20971.64,1699.34,44014.73,48785.181128064905
18759.71875,20971.87,1699.62,44014.49,48785.07322328624
18759.719444444443,20972.26,1699.89,44014.28,48785.06082232654
18759.72013888889,20972.67,1700.11,44014.17,48785.14550280546
18759.720833333333,20972.99,1700.25,44013.97,48785.10751001273
18759.72152777778,20973.38,1700.4,44013.81,48785.13605085569
18759.722222222223,20973.89,1700.58,44013.66,48785.226254103814
18759.722916666666,20974.36,1700.67,44013.5,48785.28710695982
18759.723611111112,20974.77,1700.74,44013.38,48785.357558645606
18759.724305555555,20975.24,1700.76,44013.2,48785.39793703849
18759.725,20975.89,1700.76,44013.11,48785.596211810305
18759.725694444445,20976.49,1700.68,44012.93,48785.68901191619
18759.72638888889,20976.94,1700.75,44012.81,48785.77668155135
18759.727083333335,20977.25,1700.8,44012.58,48785.7042222299
18759.727777777778,20977.67,1700.95,44012.38,48785.709616605964
18759.72847222222,20978.03,1701.03,44012.16,48785.66873178434
18759.729166666668,20978.27,1700.8,44011.98,48785.601527021274
18759.72986111111,20978.56,1700.61,44011.9,48785.64743503667
18759.730555555554,20978.65,1700.48,44011.75,48785.546282842835
18759.73125,20978.78,1700.36,44011.55,48785.41757349731
18759.731944444444,20978.93,1700.4,44011.25,48785.212827939984
18759.73263888889,20979.13,1700.54,44011.1,48785.16839223269
18759.733333333334,20979.31,1700.63,44010.94,48785.10459306816
18759.734027777777,20979.43,1700.68,44010.71,48784.95044879517
18759.734722222223,20979.45,1700.62,44010.5,48784.767509304584
18759.735416666666,20979.29,1700.7,44010.31,48784.53008577821
18759.73611111111,20979.28,1700.79,44010.09,48784.33045303174
18759.736805555556,20979.56,1700.87,44009.9,48784.28224910663
18759.7375,20979.96,1700.95,44009.71,48784.28565417557
18759.738194444446,20979.97,1701.16,44009.46,48784.071745172114
18759.73888888889,20980.2,1701.44,44009.16,48783.90978610879
18759.739583333332,20980.43,1701.8,44009.03,48783.90398241822
18759.74027777778,20980.64,1702.0,44008.79,48783.78476577745
18759.740972222222,20980.74,1702.23,44008.52,48783.59222639206
18759.741666666665,20980.99,1702.45,44008.37,48783.572106186526
18759.74236111111,20981.16,1702.63,44008.14,48783.444016613874
18759.743055555555,20981.36,1702.87,44007.95,48783.36701058056
18759.74375,20981.39,1703.08,44007.68,48783.14367484838
18759.744444444445,20981.5,1703.26,44007.57,48783.09803797315
18759.745138888888,20981.44,1703.43,44007.41,48782.933830865484
18759.745833333334,20981.36,1703.69,44007.2,48782.719060192816
18759.746527777777,20981.27,1703.9,44007.06,48782.56139099811
18759.74722222222,20981.35,1704.07,44006.82,48782.385231759625
18759.747916666667,20981.43,1704.26,44006.66,48782.28194076308
18759.74861111111,20981.65,1704.37,44006.57,48782.29921789563
18759.749305555557,20981.77,1704.37,44006.38,48782.17943198315
18759.75,20981.89,1704.46,44006.26,48782.125938209174
18759.750694444443,20982.02,1704.54,44006.22,48782.14856461737
18759.75138888889,20982.13,1704.67,44006.14,48782.128252520924
18759.752083333333,20982.36,1704.72,44005.97,48782.07557175996
18759.75277777778,20982.66,1704.74,44005.78,48782.03391159085
18759.753472222223,20982.93,1704.89,44005.68,48782.06508092293
18759.754166666666,20983.23,1705.08,44005.51,48782.04740885114
18759.754861111112,20983.5,1705.35,44005.37,48782.04669455147
18759.755555555555,20983.82,1705.62,44005.29,48782.12161602752
18759.75625,20984.1,1705.87,44005.15,48782.124510822614
18759.756944444445,20984.26,1706.06,44004.96,48782.02858710162
18759.75763888889,20984.52,1706.26,44004.89,48782.084280298026
18759.758333333335,20984.92,1706.33,44004.9,48782.26781818677
18759.759027777778,20985.3,1706.27,44004.75,48782.29387764991
18759.75972222222,20985.67,1706.19,44004.7,48782.40514524678
18759.760416666668,20985.93,1706.14,44004.67,48782.488184525806
18759.76111111111,20986.07,1705.94,44004.54,48782.42414989337
18759.761805555554,20986.34,1705.73,44004.56,48782.551001583546
18759.7625,20986.62,1705.41,44004.51,48782.615168035016
18759.763194444444,20986.78,1705.06,44004.47,48782.635684769026
18759.76388888889,20986.95,1704.96,44004.3,48782.55197705528
18759.764583333334,20987.19,1704.78,44004.29,48782.63991778838
18759.765277777777,20987.44,1704.56,44004.29,48782.73978520784
18759.765972222223,20987.68,1704.33,44004.21,48782.7628395051
18759.766666666666,20987.98,1704.08,44004.14,48782.82003191697
18759.76736111111,20988.27,1703.79,44004.08,48782.88054844036
18759.768055555556,20988.46,1703.79,44004.13,48783.007395942695
18759.76875,20988.78,1703.52,44004.06,48783.07250227685
18759.769444444446,20988.86,1703.26,44003.96,48783.00764004614
18759.77013888889,20989.16,1703.06,44003.75,48782.94030633762
18759.770833333332,20989.38,1702.96,44003.69,48782.977350322726
18759.77152777778,20989.68,1702.82,44003.62,48783.03840023908
18759.772222222222,20989.65,1702.83,44003.53,48782.94465888975
18759.772916666665,20989.94,1702.76,44003.45,48782.994831433825
18759.77361111111,20989.91,1702.71,44003.35,48782.88997563285
18759.774305555555,20989.99,1702.76,44003.23,48782.81789985691
18759.775,20990.04,1702.75,44003.21,48782.82102408798
18759.775694444445,20990.0,1702.69,44003.13,48782.729557016384
18759.776388888888,20989.84,1702.62,44003.07,48782.60414855792
18759.777083333334,20989.49,1702.51,44002.99,48782.37755276284
18759.777777777777,20989.26,1702.41,44002.93,48782.22097999024
18759.77847222222,20989.22,1702.41,44002.91,48782.185728855984
18759.779166666667,20989.11,1702.26,44002.87,48782.09708424393
18759.77986111111,20988.85,1702.23,44002.82,48781.93906814078
18759.780555555557,20988.66,1702.02,44002.67,48781.714687010535
18759.78125,20988.34,1702.16,44002.66,48781.57287026322
18759.781944444443,20988.41,1702.2,44002.55,48781.50515995381
18759.78263888889,20988.36,1702.1,44002.58,48781.507218986175
18759.783333333333,20988.4,1702.53,44002.42,48781.395109378536
18759.78402777778,20988.43,1702.59,44002.37,48781.36500949825
18759.784722222223,20988.56,1702.74,44002.29,48781.35401590756
18759.785416666666,20988.64,1702.81,44002.28,48781.381859722875
18759.786111111112,20988.68,1702.75,44002.3,48781.41501632461
18759.786805555555,20988.71,1702.72,44002.28,48781.40883636818
18759.7875,20988.76,1702.68,44002.24,48781.39287205317
18759.788194444445,20988.72,1702.63,44002.23,48781.36489611787
18759.78888888889,20988.64,1702.64,44002.13,48781.24062133004
18759.789583333335,20988.61,1702.62,44002.17,48781.26309665833
18759.790277777778,20988.71,1702.63,44002.13,48781.27039056998
18759.79097222222,20988.82,1702.63,44002.09,48781.28163832311
18759.791666666668,20988.94,1702.75,44002.0,48781.25627621843
18759.79236111111,20989.16,1702.7,44002.03,48781.376250742454
18759.793055555554,20989.41,1702.72,44002.08,48781.52961801116
18759.79375,20989.71,1702.71,44002.01,48781.59521036904
18759.794444444444,20990.08,1702.75,44002.03,48781.77385140684
18759.79513888889,20990.35,1702.75,44002.02,48781.881008888944
18759.795833333334,20990.62,1702.83,44001.92,48781.90977893034
18759.796527777777,20991.04,1703.09,44001.97,48782.14468133397
18759.797222222223,20991.24,1703.14,44001.86,48782.13326676889
18759.797916666666,20991.68,1703.11,44001.92,48782.375675861666
18759.79861111111,20992.0,1703.23,44001.92,48782.51756643254
18759.799305555556,20992.34,1703.3,44001.89,48782.63925965568
18759.8,20992.6,1703.41,44001.94,48782.80008519089
18759.800694444446,20992.68,1703.54,44001.91,48782.811991131675
18759.80138888889,20992.76,1703.38,44001.84,48782.77769077525
18759.802083333332,20993.01,1703.25,44001.91,48782.943874582845
18759.80277777778,20993.22,1703.04,44001.95,48783.062993343294
18759.803472222222,20993.33,1702.84,44002.02,48783.16648839945
18759.804166666665,20993.14,1702.77,44001.92,48782.99208145089
18759.80486111111,20993.3,1702.73,44001.94,48783.0775792846
18759.805555555555,20993.32,1702.46,44001.96,48783.094802560445
18759.80625,20993.76,1702.28,44001.96,48783.27787241854
18759.806944444445,20993.99,1702.17,44002.03,48783.43615357471
18759.807638888888,20994.17,1702.03,44002.03,48783.50873226218
18759.808333333334,20993.97,1701.86,44002.04,48783.42575078241
18759.809027777777,20994.19,1701.78,44002.02,48783.49959776256
18759.80972222222,20994.32,1701.77,44002.06,48783.59127451463
18759.810416666667,20994.23,1701.72,44002.04,48783.532758635876
18759.81111111111,20994.2,1701.84,44001.97,48783.46089512818
18759.811805555557,20994.45,1701.83,44001.92,48783.52303634702
18759.8125,20994.19,1701.9,44001.86,48783.35946637644
18759.813194444443,20993.92,1702.18,44001.74,48783.14480172839
18759.81388888889,20993.92,1702.47,44001.68,48783.100802323956
18759.814583333333,20993.6,1702.87,44001.62,48782.92293232643
18759.81527777778,20993.39,1703.25,44001.51,48782.74660712227
18759.815972222223,20993.15,1703.7,44001.38,48782.54177999441
18759.816666666666,20992.84,1704.18,44001.36,48782.407101204015
18759.817361111112,20992.72,1704.3,44001.4,48782.39573297318
18759.818055555555,20992.62,1704.6,44001.38,48782.3451417498
18759.81875,20992.54,1704.88,44001.35,48782.29344022788
18759.819444444445,20992.61,1705.17,44001.31,48782.297619701145
18759.82013888889,20992.52,1705.54,44001.31,48782.271824486605
18759.820833333335,20992.43,1705.66,44001.37,48782.29141007421
18759.821527777778,20992.63,1705.98,44001.36,48782.37964600435
18759.82222222222,20993.01,1706.31,44001.3,48782.50059566648
18759.822916666668,20993.28,1706.67,44001.3,48782.62938113628
18759.82361111111,20993.38,1706.86,44001.38,48782.75122200879
18759.824305555554,20993.36,1707.05,44001.4,48782.767303137894
18759.825,20993.45,1706.89,44001.44,48782.836514989576
18759.825694444444,20993.56,1706.63,44001.56,48782.98299472983
18759.82638888889,20993.4,1706.44,44001.63,48782.97063208123
18759.827083333334,20993.85,1706.1,44001.75,48783.26063410481
18759.827777777777,20994.33,1705.89,44001.88,48783.57711746239
18759.828472222223,20994.31,1706.05,44001.87,48783.565085748916
18759.829166666666,20994.26,1706.23,44001.81,48783.49574432525
18759.82986111111,20994.41,1706.07,44001.77,48783.51862284946
18759.830555555556,20994.32,1706.15,44001.84,48783.54582715876
18759.83125,20994.17,1706.32,44001.78,48783.43310079458
18759.831944444446,20994.07,1706.39,44001.76,48783.37447424686
18759.83263888889,20993.78,1706.64,44001.69,48783.19527905178
18759.833333333332,20993.5,1706.92,44001.57,48782.97634012607
18759.83402777778,20993.19,1707.04,44001.62,48782.892232442515
18759.834722222222,20992.9,1707.07,44001.61,48782.759464661285
18759.835416666665,20992.53,1707.12,44001.64,48782.629051588636
18759.83611111111,20992.35,1707.01,44001.67,48782.57480342238
18759.836805555555,20992.31,1706.89,44001.74,48782.61653125835
18759.8375,20992.37,1706.84,44001.86,48782.74884077464
18759.838194444445,20992.42,1706.5,44001.98,48782.86670160745
18759.838888888888,20992.21,1706.37,44002.04,48782.8259064868
18759.839583333334,20992.69,1705.92,44002.15,48783.1159429674
18759.840277777777,20992.66,1705.48,44002.19,48783.1237284176
18759.84097222222,20992.98,1705.21,44002.28,48783.33317458843
18759.841666666667,20993.28,1705.06,44002.29,48783.46605158453
18759.84236111111,20993.42,1704.91,44002.27,48783.503016464485
18759.843055555557,20993.8,1704.89,44002.21,48783.611728081385
18759.84375,20993.97,1704.89,44002.25,48783.720966481225
18759.844444444443,20993.91,1705.02,44002.18,48783.63654998364
18759.84513888889,20993.67,1704.97,44002.13,48783.486420167836
18759.845833333333,20993.36,1704.77,44002.1,48783.3189651186
18759.84652777778,20993.14,1704.47,44002.14,48783.24988784675
18759.847222222223,20992.99,1704.31,44002.1,48783.14366793309
18759.847916666666,20992.87,1704.35,44002.11,48783.10244553436
18759.848611111112,20992.23,1704.51,44002.07,48782.796547532
18759.849305555555,20991.42,1704.75,44002.0,48782.39323955827
18759.85,20990.51,1705.18,44001.85,48781.88139376135
18759.850694444445,20990.0,1705.64,44001.75,48781.587826475065
18759.85138888889,20989.51,1706.09,44001.78,48781.419785576145
18759.852083333335,20989.3,1706.57,44001.7,48781.27405618779
18759.852777777778,20989.09,1707.01,44001.67,48781.172033450566
18759.85347222222,20988.67,1707.24,44001.62,48780.95426917046
18759.854166666668,20988.09,1707.14,44001.68,48780.7553411189
18759.85486111111,20988.05,1707.0,44001.83,48780.868536255075
18759.855555555554,20987.97,1707.01,44001.89,48780.88858798187
18759.85625,20987.8,1707.1,44001.95,48780.872717208535
18759.856944444444,20987.45,1707.31,44001.91,48780.693400019445
18759.85763888889,20987.26,1707.74,44001.88,48780.59964524421
18759.858333333334,20986.91,1708.47,44001.77,48780.375400583995
18759.859027777777,20986.68,1708.93,44001.68,48780.211377050226
18759.859722222223,20986.42,1709.24,44001.68,48780.11037929702
18759.860416666666,20986.41,1709.31,44001.75,48780.17167278832
18759.86111111111,20986.22,1709.54,44001.83,48780.17015395601
18759.861805555556,20986.0,1709.6,44001.86,48780.1046700353
18759.8625,20986.66,1709.9,44001.91,48780.444233459995
18759.863194444446,20985.94,1709.68,44002.11,48780.307172445115
18759.86388888889,20986.26,1708.85,44002.18,48780.47890152883
18759.864583333332,20986.34,1709.09,44002.29,48780.62095205226
18759.86527777778,20985.9,1709.84,44002.2,48780.37675618752
18759.865972222222,20986.72,1709.7,44002.23,48780.75168979359
18759.866666666665,20985.64,1710.23,44002.18,48780.26053246231
18759.86736111111,20985.43,1711.17,44001.97,48780.01372421598
18759.868055555555,20984.83,1711.7,44001.9,48779.71105520101
18759.86875,20984.13,1711.88,44002.02,48779.524485912116
18759.869444444445,20983.51,1711.78,44002.18,48779.39859654791
18759.870138888888,20982.99,1712.08,44002.27,48779.26662445223
18759.870833333334,20983.0,1712.98,44002.22,48779.25741961229
18759.871527777777,20982.45,1713.49,44002.14,48778.96657948178
18759.87222222222,20981.81,1713.75,44002.26,48778.808667762685
18759.872916666667,20980.99,1713.94,44002.37,48778.561861955306
18759.87361111111,20980.5,1714.21,44002.47,48778.45079822646
18759.874305555557,20980.23,1714.49,44002.47,48778.344507720845
18759.875,20979.72,1714.98,44002.49,48778.160419176325
18759.875694444443,20979.12,1715.56,44002.58,48778.00394383108
18759.87638888889,20978.96,1716.2,44002.65,48778.020789532864
18759.877083333333,20978.78,1716.3,44002.69,48777.98297607744
18759.87777777778,20978.5,1716.22,44002.86,48778.0130952256
18759.878472222223,20978.35,1716.23,44002.97,48778.0481667348
18759.879166666666,20977.71,1716.15,44003.14,48777.92346468021
18759.879861111112,20977.28,1716.6,44003.14,48777.754372439085
18759.880555555555,20976.8,1717.35,44003.01,48777.457071095865
18759.88125,20975.98,1718.17,44002.87,48777.007015049625
18759.881944444445,20975.41,1719.4,44002.7,48776.65187687753
18759.88263888889,20975.14,1720.27,44002.74,48776.60253031262
18759.883333333335,20975.33,1721.03,44002.77,48776.73810888444
18759.884027777778,20975.44,1721.69,44002.83,48776.862831250226
18759.88472222222,20975.52,1722.48,44002.8,48776.898061078056
18759.885416666668,20975.98,1723.24,44002.95,48777.258038562395
18759.88611111111,20976.43,1723.08,44003.19,48777.66241229073
18759.886805555554,20977.02,1722.19,44003.6,48778.254575543186
18759.8875,20977.98,1721.55,44003.85,48778.87036520424
18759.888194444444,20978.53,1720.91,44004.11,48779.31886651453
18759.88888888889,20978.5,1719.78,44004.4,48779.527722789615
18759.889583333334,20978.94,1719.4,44004.43,48779.730621524555
18759.890277777777,20979.94,1718.95,44004.5,48780.20799213652
18759.890972222223,20980.84,1718.17,44004.65,48780.70291495399
18759.891666666666,20981.05,1717.21,44004.82,48780.91278890751
18759.89236111111,20981.76,1716.67,44004.81,48781.19014253957
18759.893055555556,20982.26,1715.95,44004.86,48781.424976415976
18759.89375,20982.52,1715.31,44004.91,48781.55940572831
18759.894444444446,20982.5,1714.81,44004.83,48781.46105760876
18759.89513888889,20982.4,1714.03,44004.82,48781.38161054174
18759.895833333332,20982.1,1713.29,44004.91,48781.30776375517
18759.89652777778,20981.4,1712.86,44004.82,48780.91039097159
18759.897222222222,20980.74,1712.88,44004.61,48780.4377808779
18759.897916666665,20980.42,1712.79,44004.4,48780.10754724204
18759.89861111111,20979.55,1712.83,44004.29,48779.63553795272
18759.899305555555,20978.5,1712.5,44004.21,48779.10019900019
18759.9,20977.52,1712.33,44004.23,48778.69081137992
18759.900694444445,20976.67,1712.33,44004.15,48778.25310053959
18759.901388888888,20976.28,1712.54,44004.06,48778.01156641792
18759.902083333334,20975.97,1712.96,44003.93,48777.775726732354
18759.902777777777,20975.61,1713.29,44003.85,48777.56033586243
18759.90347222222,20975.34,1713.48,44003.84,48777.44188220206
18759.904166666667,20975.1,1713.5,44003.84,48777.33938014249
18759.90486111111,20974.97,1713.5,44003.92,48777.35564908475
18759.905555555557,20974.89,1713.55,44003.87,48777.277897515974
18759.90625,20975.15,1713.79,44003.87,48777.398133392686
18759.906944444443,20975.91,1713.97,44003.86,48777.722255027445
18759.90763888889,20976.78,1714.16,44003.87,48778.11208575933
18759.908333333333,20979.96,1714.59,44003.77,48779.40461590936
18759.90902777778,20982.28,1716.87,44003.31,48780.06772803211
18759.909722222223,20983.25,1718.67,44002.89,48780.169490106324
18759.910416666666,20986.74,1719.96,44002.5,48781.364520472365
18759.911111111112,20988.57,1721.46,44002.29,48782.01533783327
18759.911805555555,20991.23,1721.47,44002.11,48782.99786120058
18759.9125,20994.67,1721.4,44002.18,48784.538853219674
18759.913194444445,20997.75,1721.11,44002.12,48785.800077368825
18759.91388888889,21000.16,1720.55,44002.06,48786.763538604406
18759.914583333335,21003.15,1719.42,44002.0,48787.95670100255
18759.915277777778,21005.19,1718.75,44001.87,48788.69410012427
18759.91597222222,21006.51,1716.63,44001.91,48789.22385717055
18759.916666666668,21007.19,1715.37,44001.87,48789.436248330436
18759.91736111111,21008.09,1713.86,44001.88,48789.779719548846
18759.918055555554,21007.99,1712.47,44001.91,48789.71490989777
18759.91875,21006.79,1711.98,44001.71,48789.00065125951
18759.919444444444,21006.38,1712.08,44001.48,48788.6201979642
18759.92013888889,21006.55,1712.42,44001.27,48788.515931229136
18759.920833333334,21007.07,1713.15,44001.01,48788.5309670982
18759.921527777777,21007.05,1713.61,44000.88,48788.421266823134
18759.922222222223,21007.53,1713.97,44000.75,48788.52334744617
18759.922916666666,21008.23,1713.98,44000.77,48788.84314847196
18759.92361111111,21008.64,1714.37,44000.65,48788.925173332114
18759.924305555556,21009.21,1714.62,44000.51,48789.05314544032
18759.925,21009.38,1715.19,44000.3,48788.95699654277
18759.925694444446,21009.56,1715.33,44000.11,48788.86807884151
18759.92638888889,21009.29,1715.65,44000.0,48788.66385982096
18759.927083333332,21009.05,1716.0,43999.86,48788.446561886965
18759.92777777778,21008.58,1716.33,43999.71,48788.1205045798
18759.928472222222,21008.3,1716.5,43999.58,48787.88867451019
18759.929166666665,21007.76,1716.59,43999.46,48787.55109387332
18759.92986111111,21006.78,1716.85,43999.35,48787.0390607321
18759.930555555555,21005.86,1717.04,43999.23,48786.54139508252
18759.93125,21005.26,1717.42,43999.06,48786.143114696
18759.931944444445,21004.5,1718.13,43998.91,48785.70561276121
18759.932638888888,21003.55,1718.89,43998.71,48785.142995575
18759.933333333334,21003.0,1719.54,43998.57,48784.80284736733
18759.934027777777,21002.02,1720.3,43998.4,48784.25441400534
18759.93472222222,21001.26,1720.63,43998.36,48783.90279461146
18759.935416666667,21001.03,1721.32,43998.31,48783.783027348334
18759.93611111111,21000.73,1721.7,43998.24,48783.60415672974
18759.936805555557,21000.04,1721.79,43998.23,48783.30128167425
18759.9375,20999.63,1721.98,43998.2,48783.10443685703
18759.938194444443,20999.28,1722.31,43998.15,48782.920327477324
18759.93888888889,20998.77,1722.75,43998.08,48782.653195186096
18759.939583333333,20998.35,1723.01,43998.03,48782.436491666755
18759.94027777778,20997.74,1723.17,43998.03,48782.17957243608
18759.940972222223,20997.38,1722.99,43998.08,48782.06335417661
18759.941666666666,20997.45,1722.6,43998.22,48782.2059815964
18759.942361111112,20997.11,1722.15,43998.32,48782.133940583204
18759.943055555555,20996.55,1721.96,43998.33,48781.89521669899
18759.94375,20996.27,1721.76,43998.37,48781.80371888067
